id_assessment,id_student,date_submitted,is_banked,score,code_module,code_presentation,assessment_type,date,weight,weak_student
15023,654415,151,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,656067,149,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,656475,150,0,38.0,BBB,2014J,TMA,152.0,35.0,True
15023,656549,145,0,35.0,BBB,2014J,TMA,152.0,35.0,True
15023,657099,153,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,675526,123,0,30.0,BBB,2014J,TMA,152.0,35.0,True
15023,675929,156,0,38.0,BBB,2014J,TMA,152.0,35.0,True
15023,677201,215,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,677879,148,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,678057,151,0,30.0,BBB,2014J,TMA,152.0,35.0,True
15023,678144,149,0,0.0,BBB,2014J,TMA,152.0,35.0,True
15023,678278,172,0,30.0,BBB,2014J,TMA,152.0,35.0,True
15023,679918,152,0,25.0,BBB,2014J,TMA,152.0,35.0,True
15023,680290,151,0,7.0,BBB,2014J,TMA,152.0,35.0,True
15023,681798,152,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,682483,162,0,38.0,BBB,2014J,TMA,152.0,35.0,True
15023,684971,151,0,35.0,BBB,2014J,TMA,152.0,35.0,True
15023,685228,152,0,38.0,BBB,2014J,TMA,152.0,35.0,True
15023,687326,151,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,689089,151,0,30.0,BBB,2014J,TMA,152.0,35.0,True
15023,692544,158,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,693230,161,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,693793,152,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,696203,152,0,38.0,BBB,2014J,TMA,152.0,35.0,True
15023,696724,152,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,698208,150,0,7.0,BBB,2014J,TMA,152.0,35.0,True
15023,700086,149,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,1533277,149,0,38.0,BBB,2014J,TMA,152.0,35.0,True
15023,2269561,147,0,20.0,BBB,2014J,TMA,152.0,35.0,True
15023,2599784,159,0,38.0,BBB,2014J,TMA,152.0,35.0,True
15023,41547,152,0,25.0,BBB,2014J,TMA,152.0,35.0,True
15023,118213,152,0,30.0,BBB,2014J,TMA,152.0,35.0,True
15023,151917,145,0,39.0,BBB,2014J,TMA,152.0,35.0,True
15023,387406,160,0,20.0,BBB,2014J,TMA,152.0,35.0,True
15023,500502,151,0,39.0,BBB,2014J,TMA,152.0,35.0,True
15023,505878,163,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,509578,152,0,35.0,BBB,2014J,TMA,152.0,35.0,True
15023,511807,157,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,520972,153,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,536767,151,0,14.0,BBB,2014J,TMA,152.0,35.0,True
15023,550081,152,0,38.0,BBB,2014J,TMA,152.0,35.0,True
15023,576913,149,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,577728,175,0,15.0,BBB,2014J,TMA,152.0,35.0,True
15023,578439,150,0,35.0,BBB,2014J,TMA,152.0,35.0,True
15023,590444,169,0,14.0,BBB,2014J,TMA,152.0,35.0,True
15023,607062,150,0,35.0,BBB,2014J,TMA,152.0,35.0,True
15023,613135,152,0,33.0,BBB,2014J,TMA,152.0,35.0,True
15023,622117,152,0,15.0,BBB,2014J,TMA,152.0,35.0,True
15023,627968,148,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,632632,157,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,635328,153,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,641329,152,0,1.0,BBB,2014J,TMA,152.0,35.0,True
15023,642600,146,0,30.0,BBB,2014J,TMA,152.0,35.0,True
15023,645678,151,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,648549,152,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,649621,159,0,35.0,BBB,2014J,TMA,152.0,35.0,True
15023,650979,149,0,38.0,BBB,2014J,TMA,152.0,35.0,True
15023,651209,151,0,30.0,BBB,2014J,TMA,152.0,35.0,True
15023,651605,166,0,40.0,BBB,2014J,TMA,152.0,35.0,True
15023,651979,150,0,30.0,BBB,2014J,TMA,152.0,35.0,True
15023,653188,158,0,0.0,BBB,2014J,TMA,152.0,35.0,True
15024,561608,212,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,575404,216,0,30.0,BBB,2014J,TMA,201.0,35.0,True
15024,575630,213,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,583775,201,0,0.0,BBB,2014J,TMA,201.0,35.0,True
15024,593000,207,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,607062,199,0,30.0,BBB,2014J,TMA,201.0,35.0,True
15024,613135,202,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,632632,201,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,635328,201,0,38.0,BBB,2014J,TMA,201.0,35.0,True
15024,635890,196,0,15.0,BBB,2014J,TMA,201.0,35.0,True
15024,642439,201,0,35.0,BBB,2014J,TMA,201.0,35.0,True
15024,646901,201,0,35.0,BBB,2014J,TMA,201.0,35.0,True
15024,650565,201,0,37.0,BBB,2014J,TMA,201.0,35.0,True
15024,650979,198,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,651027,201,0,39.0,BBB,2014J,TMA,201.0,35.0,True
15024,652390,199,0,39.0,BBB,2014J,TMA,201.0,35.0,True
15024,653052,201,0,33.0,BBB,2014J,TMA,201.0,35.0,True
15024,654415,199,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,656208,201,0,29.0,BBB,2014J,TMA,201.0,35.0,True
15024,656475,197,0,36.0,BBB,2014J,TMA,201.0,35.0,True
15024,656494,197,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,656549,202,0,0.0,BBB,2014J,TMA,201.0,35.0,True
15024,657099,197,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,679798,201,0,35.0,BBB,2014J,TMA,201.0,35.0,True
15024,684420,201,0,38.0,BBB,2014J,TMA,201.0,35.0,True
15024,684971,206,0,30.0,BBB,2014J,TMA,201.0,35.0,True
15024,687060,200,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,688130,223,0,38.0,BBB,2014J,TMA,201.0,35.0,True
15024,689089,192,0,25.0,BBB,2014J,TMA,201.0,35.0,True
15024,689141,215,0,33.0,BBB,2014J,TMA,201.0,35.0,True
15024,692544,200,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,693793,201,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,696203,200,0,35.0,BBB,2014J,TMA,201.0,35.0,True
15024,1928536,156,0,0.0,BBB,2014J,TMA,201.0,35.0,True
15024,2353764,215,0,38.0,BBB,2014J,TMA,201.0,35.0,True
15024,2428341,201,0,39.0,BBB,2014J,TMA,201.0,35.0,True
15024,41547,201,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,118213,201,0,37.0,BBB,2014J,TMA,201.0,35.0,True
15024,151917,201,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,169008,202,0,35.0,BBB,2014J,TMA,201.0,35.0,True
15024,188766,201,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,284246,199,0,30.0,BBB,2014J,TMA,201.0,35.0,True
15024,381882,208,0,32.0,BBB,2014J,TMA,201.0,35.0,True
15024,470464,200,0,29.0,BBB,2014J,TMA,201.0,35.0,True
15024,493443,207,0,35.0,BBB,2014J,TMA,201.0,35.0,True
15024,505878,200,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,509578,201,0,25.0,BBB,2014J,TMA,201.0,35.0,True
15024,520024,205,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,541315,201,0,40.0,BBB,2014J,TMA,201.0,35.0,True
15024,552698,201,0,39.0,BBB,2014J,TMA,201.0,35.0,True
24282,96538,32,0,40.0,CCC,2014B,TMA,32.0,9.0,True
24282,170025,32,0,20.0,CCC,2014B,TMA,32.0,9.0,True
24282,198902,32,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,245494,32,0,38.0,CCC,2014B,TMA,32.0,9.0,True
24282,295893,32,0,26.0,CCC,2014B,TMA,32.0,9.0,True
24282,300059,32,0,38.0,CCC,2014B,TMA,32.0,9.0,True
24282,315322,32,0,12.0,CCC,2014B,TMA,32.0,9.0,True
24282,344367,35,0,32.0,CCC,2014B,TMA,32.0,9.0,True
24282,348159,30,0,32.0,CCC,2014B,TMA,32.0,9.0,True
24282,355143,33,0,26.0,CCC,2014B,TMA,32.0,9.0,True
24282,409540,37,0,40.0,CCC,2014B,TMA,32.0,9.0,True
24282,431014,32,0,34.0,CCC,2014B,TMA,32.0,9.0,True
24282,465843,39,0,32.0,CCC,2014B,TMA,32.0,9.0,True
24282,474283,32,0,28.0,CCC,2014B,TMA,32.0,9.0,True
24282,478212,36,0,30.0,CCC,2014B,TMA,32.0,9.0,True
24282,487629,32,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,490768,31,0,28.0,CCC,2014B,TMA,32.0,9.0,True
24282,491170,51,0,24.0,CCC,2014B,TMA,32.0,9.0,True
24282,491742,38,0,4.0,CCC,2014B,TMA,32.0,9.0,True
24282,496108,35,0,8.0,CCC,2014B,TMA,32.0,9.0,True
24282,503872,39,0,16.0,CCC,2014B,TMA,32.0,9.0,True
24282,512353,31,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,522484,32,0,18.0,CCC,2014B,TMA,32.0,9.0,True
24282,522682,33,0,20.0,CCC,2014B,TMA,32.0,9.0,True
24282,523335,39,0,22.0,CCC,2014B,TMA,32.0,9.0,True
24282,525332,38,0,32.0,CCC,2014B,TMA,32.0,9.0,True
24282,529434,32,0,40.0,CCC,2014B,TMA,32.0,9.0,True
24282,530936,32,0,26.0,CCC,2014B,TMA,32.0,9.0,True
24282,531047,32,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,533004,33,0,32.0,CCC,2014B,TMA,32.0,9.0,True
24282,543417,44,0,30.0,CCC,2014B,TMA,32.0,9.0,True
24282,544791,43,0,34.0,CCC,2014B,TMA,32.0,9.0,True
24282,550092,32,0,26.0,CCC,2014B,TMA,32.0,9.0,True
24282,550812,31,0,18.0,CCC,2014B,TMA,32.0,9.0,True
24282,551856,32,0,38.0,CCC,2014B,TMA,32.0,9.0,True
24282,552590,38,0,14.0,CCC,2014B,TMA,32.0,9.0,True
24282,558122,32,0,30.0,CCC,2014B,TMA,32.0,9.0,True
24282,558471,32,0,32.0,CCC,2014B,TMA,32.0,9.0,True
24282,559469,39,0,38.0,CCC,2014B,TMA,32.0,9.0,True
24282,563967,33,0,16.0,CCC,2014B,TMA,32.0,9.0,True
24282,570514,32,0,20.0,CCC,2014B,TMA,32.0,9.0,True
24282,572382,32,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,573153,37,0,6.0,CCC,2014B,TMA,32.0,9.0,True
24282,573662,32,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,578823,49,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,582827,45,0,0.0,CCC,2014B,TMA,32.0,9.0,True
24282,584771,35,0,40.0,CCC,2014B,TMA,32.0,9.0,True
24282,586473,32,0,8.0,CCC,2014B,TMA,32.0,9.0,True
24282,587621,32,0,10.0,CCC,2014B,TMA,32.0,9.0,True
24282,589327,32,0,40.0,CCC,2014B,TMA,32.0,9.0,True
24282,591566,32,0,24.0,CCC,2014B,TMA,32.0,9.0,True
24282,593787,36,0,4.0,CCC,2014B,TMA,32.0,9.0,True
24282,595356,32,0,30.0,CCC,2014B,TMA,32.0,9.0,True
24282,595492,33,0,38.0,CCC,2014B,TMA,32.0,9.0,True
24282,600142,32,0,40.0,CCC,2014B,TMA,32.0,9.0,True
24282,601175,33,0,14.0,CCC,2014B,TMA,32.0,9.0,True
24282,608130,32,0,10.0,CCC,2014B,TMA,32.0,9.0,True
24282,614733,32,0,14.0,CCC,2014B,TMA,32.0,9.0,True
24282,616334,31,0,28.0,CCC,2014B,TMA,32.0,9.0,True
24282,618279,47,0,14.0,CCC,2014B,TMA,32.0,9.0,True
24282,618665,31,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,619006,40,0,6.0,CCC,2014B,TMA,32.0,9.0,True
24282,620266,31,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,625614,32,0,12.0,CCC,2014B,TMA,32.0,9.0,True
24282,625790,33,0,6.0,CCC,2014B,TMA,32.0,9.0,True
24282,625975,46,0,34.0,CCC,2014B,TMA,32.0,9.0,True
24282,627500,32,0,0.0,CCC,2014B,TMA,32.0,9.0,True
24282,627520,32,0,8.0,CCC,2014B,TMA,32.0,9.0,True
24282,630200,32,0,34.0,CCC,2014B,TMA,32.0,9.0,True
24282,630540,32,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,631216,32,0,38.0,CCC,2014B,TMA,32.0,9.0,True
24282,632856,34,0,12.0,CCC,2014B,TMA,32.0,9.0,True
24282,633341,32,0,12.0,CCC,2014B,TMA,32.0,9.0,True
24282,633432,32,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,633460,32,0,16.0,CCC,2014B,TMA,32.0,9.0,True
24282,1691815,32,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,1930644,42,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,2066504,33,0,12.0,CCC,2014B,TMA,32.0,9.0,True
24282,2134237,61,0,36.0,CCC,2014B,TMA,32.0,9.0,True
24282,2389754,32,0,22.0,CCC,2014B,TMA,32.0,9.0,True
24282,2478799,32,0,14.0,CCC,2014B,TMA,32.0,9.0,True
24282,2558365,32,0,40.0,CCC,2014B,TMA,32.0,9.0,True
24282,2569834,32,0,26.0,CCC,2014B,TMA,32.0,9.0,True
24282,2615849,39,0,22.0,CCC,2014B,TMA,32.0,9.0,True
24282,2659556,32,0,30.0,CCC,2014B,TMA,32.0,9.0,True
24283,1739026,119,0,27.0,CCC,2014B,TMA,102.0,22.0,True
24283,1930644,102,0,9.0,CCC,2014B,TMA,102.0,22.0,True
24283,2421961,111,0,20.0,CCC,2014B,TMA,102.0,22.0,True
24283,2454878,102,0,18.0,CCC,2014B,TMA,102.0,22.0,True
24283,2522932,115,0,20.0,CCC,2014B,TMA,102.0,22.0,True
24283,2659556,107,0,38.0,CCC,2014B,TMA,102.0,22.0,True
24283,2677969,101,0,25.0,CCC,2014B,TMA,102.0,22.0,True
24283,2698535,102,0,23.0,CCC,2014B,TMA,102.0,22.0,True
24283,84299,102,0,29.0,CCC,2014B,TMA,102.0,22.0,True
24283,129878,101,0,5.0,CCC,2014B,TMA,102.0,22.0,True
24283,155067,102,0,31.0,CCC,2014B,TMA,102.0,22.0,True
24283,165733,102,0,17.0,CCC,2014B,TMA,102.0,22.0,True
24283,201327,102,0,15.0,CCC,2014B,TMA,102.0,22.0,True
24283,227752,102,0,28.0,CCC,2014B,TMA,102.0,22.0,True
24283,245217,116,0,25.0,CCC,2014B,TMA,102.0,22.0,True
24283,261265,102,0,33.0,CCC,2014B,TMA,102.0,22.0,True
24283,269676,102,0,36.0,CCC,2014B,TMA,102.0,22.0,True
24283,324257,109,0,4.0,CCC,2014B,TMA,102.0,22.0,True
24283,342957,101,0,34.0,CCC,2014B,TMA,102.0,22.0,True
24283,344367,102,0,11.0,CCC,2014B,TMA,102.0,22.0,True
24283,357942,116,0,38.0,CCC,2014B,TMA,102.0,22.0,True
24283,385120,109,0,34.0,CCC,2014B,TMA,102.0,22.0,True
24283,387009,117,0,33.0,CCC,2014B,TMA,102.0,22.0,True
24283,413083,123,0,16.0,CCC,2014B,TMA,102.0,22.0,True
24283,416860,102,0,0.0,CCC,2014B,TMA,102.0,22.0,True
24283,430686,102,0,23.0,CCC,2014B,TMA,102.0,22.0,True
24283,465719,102,0,11.0,CCC,2014B,TMA,102.0,22.0,True
24283,478212,101,0,31.0,CCC,2014B,TMA,102.0,22.0,True
24283,487629,102,0,37.0,CCC,2014B,TMA,102.0,22.0,True
24283,488431,102,0,40.0,CCC,2014B,TMA,102.0,22.0,True
24283,498138,102,0,37.0,CCC,2014B,TMA,102.0,22.0,True
24283,500006,102,0,39.0,CCC,2014B,TMA,102.0,22.0,True
24283,502929,102,0,26.0,CCC,2014B,TMA,102.0,22.0,True
24283,515936,109,0,21.0,CCC,2014B,TMA,102.0,22.0,True
24283,526073,102,0,23.0,CCC,2014B,TMA,102.0,22.0,True
24283,526235,102,0,32.0,CCC,2014B,TMA,102.0,22.0,True
24283,526564,102,0,9.0,CCC,2014B,TMA,102.0,22.0,True
24283,530936,114,0,2.0,CCC,2014B,TMA,102.0,22.0,True
24283,532531,107,0,31.0,CCC,2014B,TMA,102.0,22.0,True
24283,537603,115,0,31.0,CCC,2014B,TMA,102.0,22.0,True
24283,546675,109,0,40.0,CCC,2014B,TMA,102.0,22.0,True
24283,551902,109,0,39.0,CCC,2014B,TMA,102.0,22.0,True
24283,552590,101,0,4.0,CCC,2014B,TMA,102.0,22.0,True
24283,558914,109,0,16.0,CCC,2014B,TMA,102.0,22.0,True
24283,559157,101,0,24.0,CCC,2014B,TMA,102.0,22.0,True
24283,566185,114,0,31.0,CCC,2014B,TMA,102.0,22.0,True
24283,572382,118,0,20.0,CCC,2014B,TMA,102.0,22.0,True
24283,573377,102,0,38.0,CCC,2014B,TMA,102.0,22.0,True
24283,576782,103,0,38.0,CCC,2014B,TMA,102.0,22.0,True
24283,582108,102,0,40.0,CCC,2014B,TMA,102.0,22.0,True
24283,588464,102,0,11.0,CCC,2014B,TMA,102.0,22.0,True
24283,592007,109,0,40.0,CCC,2014B,TMA,102.0,22.0,True
24283,595492,102,0,16.0,CCC,2014B,TMA,102.0,22.0,True
24283,598113,107,0,35.0,CCC,2014B,TMA,102.0,22.0,True
24283,599263,103,0,18.0,CCC,2014B,TMA,102.0,22.0,True
24283,600094,98,0,27.0,CCC,2014B,TMA,102.0,22.0,True
24283,601949,102,0,37.0,CCC,2014B,TMA,102.0,22.0,True
24283,602718,103,0,21.0,CCC,2014B,TMA,102.0,22.0,True
24283,603832,102,0,0.0,CCC,2014B,TMA,102.0,22.0,True
24283,607927,117,0,35.0,CCC,2014B,TMA,102.0,22.0,True
24283,608504,102,0,39.0,CCC,2014B,TMA,102.0,22.0,True
24283,617416,102,0,20.0,CCC,2014B,TMA,102.0,22.0,True
24283,620974,116,0,28.0,CCC,2014B,TMA,102.0,22.0,True
24283,622215,106,0,32.0,CCC,2014B,TMA,102.0,22.0,True
24283,624127,104,0,26.0,CCC,2014B,TMA,102.0,22.0,True
24283,624134,102,0,36.0,CCC,2014B,TMA,102.0,22.0,True
24283,624782,102,0,40.0,CCC,2014B,TMA,102.0,22.0,True
24283,625714,109,0,34.0,CCC,2014B,TMA,102.0,22.0,True
24283,627066,109,0,28.0,CCC,2014B,TMA,102.0,22.0,True
24283,627387,102,0,37.0,CCC,2014B,TMA,102.0,22.0,True
24283,630200,102,0,20.0,CCC,2014B,TMA,102.0,22.0,True
24283,630540,123,0,20.0,CCC,2014B,TMA,102.0,22.0,True
24283,632135,103,0,31.0,CCC,2014B,TMA,102.0,22.0,True
24283,633256,123,0,6.0,CCC,2014B,TMA,102.0,22.0,True
24283,635034,102,0,28.0,CCC,2014B,TMA,102.0,22.0,True
24284,558914,172,0,22.0,CCC,2014B,TMA,151.0,22.0,True
24284,559157,158,0,36.0,CCC,2014B,TMA,151.0,22.0,True
24284,571025,152,0,21.0,CCC,2014B,TMA,151.0,22.0,True
24284,573377,164,0,27.0,CCC,2014B,TMA,151.0,22.0,True
24284,576516,150,0,31.0,CCC,2014B,TMA,151.0,22.0,True
24284,578958,150,0,34.0,CCC,2014B,TMA,151.0,22.0,True
24284,589327,151,0,39.0,CCC,2014B,TMA,151.0,22.0,True
24284,592007,149,0,29.0,CCC,2014B,TMA,151.0,22.0,True
24284,594044,163,0,33.0,CCC,2014B,TMA,151.0,22.0,True
24284,595986,151,0,34.0,CCC,2014B,TMA,151.0,22.0,True
24284,596731,158,0,39.0,CCC,2014B,TMA,151.0,22.0,True
24284,598113,155,0,32.0,CCC,2014B,TMA,151.0,22.0,True
24284,599263,159,0,11.0,CCC,2014B,TMA,151.0,22.0,True
24284,600987,151,0,34.0,CCC,2014B,TMA,151.0,22.0,True
24284,601949,151,0,40.0,CCC,2014B,TMA,151.0,22.0,True
24284,606665,151,0,24.0,CCC,2014B,TMA,151.0,22.0,True
24284,607927,168,0,35.0,CCC,2014B,TMA,151.0,22.0,True
24284,611402,173,0,29.0,CCC,2014B,TMA,151.0,22.0,True
24284,624782,159,0,32.0,CCC,2014B,TMA,151.0,22.0,True
24284,627387,151,0,36.0,CCC,2014B,TMA,151.0,22.0,True
24284,629342,172,0,40.0,CCC,2014B,TMA,151.0,22.0,True
24284,630540,151,0,7.0,CCC,2014B,TMA,151.0,22.0,True
24284,630635,166,0,39.0,CCC,2014B,TMA,151.0,22.0,True
24284,632459,160,0,27.0,CCC,2014B,TMA,151.0,22.0,True
24284,633256,176,0,3.0,CCC,2014B,TMA,151.0,22.0,True
24284,635034,172,0,24.0,CCC,2014B,TMA,151.0,22.0,True
24284,2522932,151,0,31.0,CCC,2014B,TMA,151.0,22.0,True
24284,2659556,150,0,38.0,CCC,2014B,TMA,151.0,22.0,True
24284,126395,150,0,31.0,CCC,2014B,TMA,151.0,22.0,True
24284,162650,151,0,26.0,CCC,2014B,TMA,151.0,22.0,True
24284,165733,151,0,18.0,CCC,2014B,TMA,151.0,22.0,True
24284,189624,158,0,40.0,CCC,2014B,TMA,151.0,22.0,True
24284,204725,150,0,15.0,CCC,2014B,TMA,151.0,22.0,True
24284,342957,151,0,34.0,CCC,2014B,TMA,151.0,22.0,True
24284,383971,165,0,18.0,CCC,2014B,TMA,151.0,22.0,True
24284,413083,173,0,30.0,CCC,2014B,TMA,151.0,22.0,True
24284,440323,169,0,13.0,CCC,2014B,TMA,151.0,22.0,True
24284,478212,159,0,31.0,CCC,2014B,TMA,151.0,22.0,True
24284,487629,151,0,39.0,CCC,2014B,TMA,151.0,22.0,True
24284,488431,151,0,31.0,CCC,2014B,TMA,151.0,22.0,True
24284,502929,165,0,35.0,CCC,2014B,TMA,151.0,22.0,True
24284,503469,148,0,39.0,CCC,2014B,TMA,151.0,22.0,True
24284,515936,165,0,32.0,CCC,2014B,TMA,151.0,22.0,True
24284,526564,172,0,23.0,CCC,2014B,TMA,151.0,22.0,True
24284,529078,158,0,31.0,CCC,2014B,TMA,151.0,22.0,True
24284,529434,158,0,40.0,CCC,2014B,TMA,151.0,22.0,True
24284,537603,151,0,31.0,CCC,2014B,TMA,151.0,22.0,True
24284,551902,151,0,39.0,CCC,2014B,TMA,151.0,22.0,True
24285,40604,200,0,37.0,CCC,2014B,TMA,200.0,22.0,True
24285,118098,195,0,26.0,CCC,2014B,TMA,200.0,22.0,True
24285,162650,200,0,24.0,CCC,2014B,TMA,200.0,22.0,True
24285,201327,200,0,24.0,CCC,2014B,TMA,200.0,22.0,True
24285,204725,199,0,34.0,CCC,2014B,TMA,200.0,22.0,True
24285,261265,200,0,27.0,CCC,2014B,TMA,200.0,22.0,True
24285,289009,200,0,40.0,CCC,2014B,TMA,200.0,22.0,True
24285,330862,200,0,28.0,CCC,2014B,TMA,200.0,22.0,True
24285,338604,200,0,25.0,CCC,2014B,TMA,200.0,22.0,True
24285,371526,199,0,27.0,CCC,2014B,TMA,200.0,22.0,True
24285,383372,202,0,28.0,CCC,2014B,TMA,200.0,22.0,True
24285,383971,200,0,11.0,CCC,2014B,TMA,200.0,22.0,True
24285,385120,207,0,19.0,CCC,2014B,TMA,200.0,22.0,True
24285,430686,201,0,40.0,CCC,2014B,TMA,200.0,22.0,True
24285,431386,211,0,32.0,CCC,2014B,TMA,200.0,22.0,True
24285,440905,209,0,29.0,CCC,2014B,TMA,200.0,22.0,True
24285,488431,200,0,30.0,CCC,2014B,TMA,200.0,22.0,True
24285,497080,200,0,27.0,CCC,2014B,TMA,200.0,22.0,True
24285,498741,198,0,26.0,CCC,2014B,TMA,200.0,22.0,True
24285,500006,199,0,18.0,CCC,2014B,TMA,200.0,22.0,True
24285,502929,202,0,26.0,CCC,2014B,TMA,200.0,22.0,True
24285,503469,200,0,34.0,CCC,2014B,TMA,200.0,22.0,True
24285,520588,197,0,34.0,CCC,2014B,TMA,200.0,22.0,True
24285,526235,199,0,36.0,CCC,2014B,TMA,200.0,22.0,True
24285,526876,200,0,26.0,CCC,2014B,TMA,200.0,22.0,True
24285,528892,199,0,36.0,CCC,2014B,TMA,200.0,22.0,True
24285,529078,200,0,29.0,CCC,2014B,TMA,200.0,22.0,True
24285,544090,204,0,21.0,CCC,2014B,TMA,200.0,22.0,True
24285,548602,200,0,32.0,CCC,2014B,TMA,200.0,22.0,True
24285,559157,206,0,3.0,CCC,2014B,TMA,200.0,22.0,True
24285,562825,200,0,33.0,CCC,2014B,TMA,200.0,22.0,True
24285,563046,200,0,35.0,CCC,2014B,TMA,200.0,22.0,True
24285,572382,200,0,26.0,CCC,2014B,TMA,200.0,22.0,True
24285,573377,200,0,26.0,CCC,2014B,TMA,200.0,22.0,True
24285,578958,200,0,28.0,CCC,2014B,TMA,200.0,22.0,True
24285,581614,200,0,26.0,CCC,2014B,TMA,200.0,22.0,True
24285,588219,199,0,38.0,CCC,2014B,TMA,200.0,22.0,True
24285,592007,201,0,33.0,CCC,2014B,TMA,200.0,22.0,True
24285,595164,199,0,40.0,CCC,2014B,TMA,200.0,22.0,True
24285,596731,200,0,40.0,CCC,2014B,TMA,200.0,22.0,True
24285,604571,200,0,38.0,CCC,2014B,TMA,200.0,22.0,True
24285,605144,200,0,31.0,CCC,2014B,TMA,200.0,22.0,True
24285,606665,200,0,34.0,CCC,2014B,TMA,200.0,22.0,True
24285,607636,200,0,35.0,CCC,2014B,TMA,200.0,22.0,True
24285,610575,199,0,38.0,CCC,2014B,TMA,200.0,22.0,True
24285,612119,205,0,39.0,CCC,2014B,TMA,200.0,22.0,True
24285,615229,200,0,38.0,CCC,2014B,TMA,200.0,22.0,True
24285,617781,211,0,33.0,CCC,2014B,TMA,200.0,22.0,True
24285,622368,211,0,29.0,CCC,2014B,TMA,200.0,22.0,True
24285,623421,210,0,40.0,CCC,2014B,TMA,200.0,22.0,True
24285,624591,200,0,31.0,CCC,2014B,TMA,200.0,22.0,True
24285,625714,200,0,28.0,CCC,2014B,TMA,200.0,22.0,True
24285,625740,199,0,35.0,CCC,2014B,TMA,200.0,22.0,True
24285,630157,200,0,37.0,CCC,2014B,TMA,200.0,22.0,True
24285,630912,200,0,10.0,CCC,2014B,TMA,200.0,22.0,True
24285,632597,200,0,40.0,CCC,2014B,TMA,200.0,22.0,True
24285,633310,200,0,29.0,CCC,2014B,TMA,200.0,22.0,True
24285,635034,199,0,25.0,CCC,2014B,TMA,200.0,22.0,True
24285,1924641,199,0,32.0,CCC,2014B,TMA,200.0,22.0,True
24285,2503063,209,0,31.0,CCC,2014B,TMA,200.0,22.0,True
24285,2581603,211,0,35.0,CCC,2014B,TMA,200.0,22.0,True
24285,2659556,200,0,19.0,CCC,2014B,TMA,200.0,22.0,True
24286,856294,20,0,20.0,CCC,2014B,CMA,18.0,2.0,True
24286,1106724,20,0,40.0,CCC,2014B,CMA,18.0,2.0,True
24286,1468838,20,0,30.0,CCC,2014B,CMA,18.0,2.0,True
24286,1560205,20,0,40.0,CCC,2014B,CMA,18.0,2.0,True
24286,1561431,20,0,20.0,CCC,2014B,CMA,18.0,2.0,True
